time,power,power_factor
2025-10-28T02:11:30.128673,157.1,0.91
2025-10-28T02:10:30.128678,157.2,0.92
2025-10-28T02:09:30.128684,157.3,0.93
2025-10-28T02:08:30.128690,157.4,0.9400000000000001
2025-10-28T02:07:30.128697,157.5,0.9500000000000001
2025-10-28T02:06:30.128704,157.6,0.96
2025-10-28T02:05:30.128710,157.7,0.97
2025-10-28T02:04:30.128716,157.8,0.98
2025-10-28T02:03:30.128722,157.9,0.99
2025-10-28T02:02:30.128728,158.0,0.9
2025-10-28T02:01:30.128734,158.1,0.91
2025-10-28T02:00:30.128740,158.2,0.92
2025-10-28T01:59:30.128746,158.3,0.93
2025-10-28T01:58:30.128752,158.4,0.9400000000000001
2025-10-28T01:57:30.128759,158.5,0.9500000000000001
2025-10-28T01:56:30.128766,158.6,0.96
2025-10-28T01:55:30.128772,158.7,0.97
2025-10-28T01:54:30.128779,158.8,0.98
2025-10-28T01:53:30.128785,158.9,0.99
2025-10-28T01:52:30.128790,159.0,0.9
2025-10-28T01:51:30.128796,159.1,0.91
2025-10-28T01:50:30.128802,159.2,0.92
2025-10-28T01:49:30.128808,159.3,0.93
2025-10-28T01:48:30.128814,159.4,0.9400000000000001
2025-10-28T01:47:30.128821,159.5,0.9500000000000001
2025-10-28T01:46:30.128828,159.6,0.96
2025-10-28T01:45:30.128834,159.7,0.97
2025-10-28T01:44:30.128840,159.8,0.98
2025-10-28T01:43:30.128846,159.9,0.99
2025-10-28T01:42:30.128852,160.0,0.9
2025-10-28T01:41:30.128857,160.1,0.91
2025-10-28T01:40:30.128863,160.2,0.92
2025-10-28T01:39:30.128869,160.3,0.93
2025-10-28T01:38:30.128876,160.4,0.9400000000000001
2025-10-28T01:37:30.128883,160.5,0.9500000000000001
2025-10-28T01:36:30.128889,160.6,0.96
2025-10-28T01:35:30.128895,160.7,0.97
2025-10-28T01:34:30.128901,160.8,0.98
2025-10-28T01:33:30.128907,160.9,0.99
2025-10-28T01:32:30.128913,161.0,0.9
2025-10-28T01:31:30.128919,161.1,0.91
2025-10-28T01:30:30.128925,161.2,0.92
2025-10-28T01:29:30.128931,161.3,0.93
2025-10-28T01:28:30.128937,161.4,0.9400000000000001
2025-10-28T01:27:30.128944,161.5,0.9500000000000001
2025-10-28T01:26:30.128951,161.6,0.96
2025-10-28T01:25:30.128957,161.7,0.97
2025-10-28T01:24:30.128963,161.8,0.98
2025-10-28T01:23:30.128969,161.9,0.99
2025-10-28T01:22:30.128975,162.0,0.9
2025-10-28T01:21:30.128981,162.1,0.91
2025-10-28T01:20:30.128987,162.2,0.92
2025-10-28T01:19:30.128993,162.3,0.93
2025-10-28T01:18:30.128999,162.4,0.9400000000000001
2025-10-28T01:17:30.129006,162.5,0.9500000000000001
2025-10-28T01:16:30.129013,162.6,0.96
2025-10-28T01:15:30.129019,162.7,0.97
2025-10-28T01:14:30.129025,162.8,0.98
2025-10-28T01:13:30.129031,162.9,0.99
2025-10-28T01:12:30.129037,163.0,0.9
2025-10-28T01:11:30.129042,163.1,0.91
2025-10-28T01:10:30.129048,163.2,0.92
2025-10-28T01:09:30.129054,163.3,0.93
2025-10-28T01:08:30.129060,163.4,0.9400000000000001
2025-10-28T01:07:30.129067,163.5,0.9500000000000001
2025-10-28T01:06:30.129074,163.6,0.96
2025-10-28T01:05:30.129080,163.7,0.97
2025-10-28T01:04:30.129086,163.8,0.98
2025-10-28T01:03:30.129092,163.9,0.99
2025-10-28T01:02:30.129098,164.0,0.9
2025-10-28T01:01:30.129104,164.1,0.91
2025-10-28T01:00:30.129110,164.2,0.92
2025-10-28T00:59:30.129116,164.3,0.93
2025-10-28T00:58:30.129122,164.4,0.9400000000000001
2025-10-28T00:57:30.129129,164.5,0.9500000000000001
2025-10-28T00:56:30.129136,164.6,0.96
2025-10-28T00:55:30.129142,164.7,0.97
2025-10-28T00:54:30.129148,164.8,0.98
2025-10-28T00:53:30.129154,164.9,0.99
2025-10-28T00:52:30.129160,165.0,0.9
2025-10-28T00:51:30.129165,165.1,0.91
2025-10-28T00:50:30.129171,165.2,0.92
2025-10-28T00:49:30.129177,165.3,0.93
2025-10-28T00:48:30.129183,165.4,0.9400000000000001
2025-10-28T00:47:30.129190,165.5,0.9500000000000001
2025-10-28T00:46:30.129197,165.6,0.96
2025-10-28T00:45:30.129203,165.7,0.97
2025-10-28T00:44:30.129209,165.8,0.98
2025-10-28T00:43:30.129215,165.9,0.99
2025-10-28T00:42:30.129221,166.0,0.9
2025-10-28T00:41:30.129227,166.1,0.91
2025-10-28T00:40:30.129233,166.2,0.92
2025-10-28T00:39:30.129239,166.3,0.93
2025-10-28T00:38:30.129244,166.4,0.9400000000000001
2025-10-28T00:37:30.129251,166.5,0.9500000000000001
2025-10-28T00:36:30.129290,166.6,0.96
2025-10-28T00:35:30.129305,166.7,0.97
2025-10-28T00:34:30.129314,166.8,0.98
2025-10-28T00:33:30.129321,166.9,0.99
2025-10-28T00:32:30.129328,167.0,0.9
2025-10-28T00:31:30.129333,167.1,0.91
2025-10-28T00:30:30.129339,167.2,0.92
2025-10-28T00:29:30.129346,167.3,0.93
2025-10-28T00:28:30.129352,167.4,0.9400000000000001
2025-10-28T00:27:30.129359,167.5,0.9500000000000001
2025-10-28T00:26:30.129366,167.6,0.96
2025-10-28T00:25:30.129372,167.7,0.97
2025-10-28T00:24:30.129378,167.8,0.98
2025-10-28T00:23:30.129384,167.9,0.99
2025-10-28T00:22:30.129390,168.0,0.9
2025-10-28T00:21:30.129396,168.1,0.91
2025-10-28T00:20:30.129402,168.2,0.92
2025-10-28T00:19:30.129409,168.3,0.93
2025-10-28T00:18:30.129415,168.4,0.9400000000000001
2025-10-28T00:17:30.129422,168.5,0.9500000000000001
2025-10-28T00:16:30.129429,168.6,0.96
2025-10-28T00:15:30.129435,168.7,0.97
2025-10-28T00:14:30.129441,168.8,0.98
2025-10-28T00:13:30.129447,168.9,0.99
2025-10-28T00:12:30.129454,169.0,0.9
2025-10-28T00:11:30.129459,169.1,0.91
2025-10-28T00:10:30.129465,169.2,0.92
2025-10-28T00:09:30.129472,169.3,0.93
2025-10-28T00:08:30.129478,169.4,0.9400000000000001
2025-10-28T00:07:30.129485,169.5,0.9500000000000001
2025-10-28T00:06:30.129492,169.6,0.96
2025-10-28T00:05:30.129498,169.7,0.97
2025-10-28T00:04:30.129504,169.8,0.98
2025-10-28T00:03:30.129510,169.9,0.99
2025-10-28T00:02:30.129516,170.0,0.9
2025-10-28T00:01:30.129522,170.1,0.91
2025-10-28T00:00:30.129528,170.2,0.92
2025-10-27T23:59:30.129534,170.3,0.93
2025-10-27T23:58:30.129541,170.4,0.9400000000000001
2025-10-27T23:57:30.129548,170.5,0.9500000000000001
2025-10-27T23:56:30.129555,170.6,0.96
2025-10-27T23:55:30.129580,170.7,0.97
2025-10-27T23:54:30.129587,170.8,0.98
2025-10-27T23:53:30.129594,170.9,0.99
2025-10-27T23:52:30.129600,171.0,0.9
2025-10-27T23:51:30.129606,171.1,0.91
2025-10-27T23:50:30.129617,171.2,0.92
2025-10-27T23:49:30.129623,171.3,0.93
2025-10-27T23:48:30.129629,171.4,0.9400000000000001
2025-10-27T23:47:30.129636,171.5,0.9500000000000001
2025-10-27T23:46:30.129643,171.6,0.96
2025-10-27T23:45:30.129650,171.7,0.97
2025-10-27T23:44:30.129656,171.8,0.98
2025-10-27T23:43:30.129662,171.9,0.99
2025-10-27T23:42:30.129668,172.0,0.9
2025-10-27T23:41:30.129673,172.1,0.91
2025-10-27T23:40:30.129679,172.2,0.92
2025-10-27T23:39:30.129685,172.3,0.93
2025-10-27T23:38:30.129691,172.4,0.9400000000000001
2025-10-27T23:37:30.129698,172.5,0.9500000000000001
2025-10-27T23:36:30.129705,172.6,0.96
2025-10-27T23:35:30.129712,172.7,0.97
2025-10-27T23:34:30.129718,172.8,0.98
2025-10-27T23:33:30.129724,172.9,0.99
2025-10-27T23:32:30.129730,173.0,0.9
2025-10-27T23:31:30.129735,173.1,0.91
2025-10-27T23:30:30.129741,173.2,0.92
2025-10-27T23:29:30.129747,173.3,0.93
2025-10-27T23:28:30.129753,173.4,0.9400000000000001
2025-10-27T23:27:30.129760,173.5,0.9500000000000001
2025-10-27T23:26:30.129767,173.6,0.96
2025-10-27T23:25:30.129773,173.7,0.97
2025-10-27T23:24:30.129779,173.8,0.98
2025-10-27T23:23:30.129785,173.9,0.99
2025-10-27T23:22:30.129792,174.0,0.9
2025-10-27T23:21:30.129797,174.1,0.91
2025-10-27T23:20:30.129803,174.2,0.92
2025-10-27T23:19:30.129809,174.3,0.93
2025-10-27T23:18:30.129815,174.4,0.9400000000000001
2025-10-27T23:17:30.129822,174.5,0.9500000000000001
2025-10-27T23:16:30.129829,174.6,0.96
2025-10-27T23:15:30.129835,174.7,0.97
2025-10-27T23:14:30.129842,174.8,0.98
2025-10-27T23:13:30.129848,174.9,0.99
2025-10-27T23:12:30.129854,175.0,0.9
2025-10-27T23:11:30.129859,175.1,0.91
2025-10-27T23:10:30.129865,175.2,0.92
2025-10-27T23:09:30.129871,175.3,0.93
2025-10-27T23:08:30.129877,175.4,0.9400000000000001
2025-10-27T23:07:30.129884,175.5,0.9500000000000001
2025-10-27T23:06:30.129892,175.6,0.96
2025-10-27T23:05:30.129898,175.7,0.97
2025-10-27T23:04:30.129904,175.8,0.98
2025-10-27T23:03:30.129910,175.9,0.99
2025-10-27T23:02:30.129916,176.0,0.9
2025-10-27T23:01:30.129922,176.1,0.91
2025-10-27T23:00:30.129928,176.2,0.92
2025-10-27T22:59:30.129934,176.3,0.93
2025-10-27T22:58:30.129940,176.4,0.9400000000000001
2025-10-27T22:57:30.129947,176.5,0.9500000000000001
2025-10-27T22:56:30.129954,176.6,0.96
2025-10-27T22:55:30.129960,176.7,0.97
2025-10-27T22:54:30.129966,176.8,0.98
2025-10-27T22:53:30.129972,176.9,0.99
2025-10-27T22:52:30.129978,177.0,0.9
2025-10-27T22:51:30.129983,177.1,0.91
2025-10-27T22:50:30.129990,177.2,0.92
2025-10-27T22:49:30.129996,177.3,0.93
2025-10-27T22:48:30.130002,177.4,0.9400000000000001
2025-10-27T22:47:30.130009,177.5,0.9500000000000001
2025-10-27T22:46:30.130016,177.6,0.96
2025-10-27T22:45:30.130022,177.7,0.97
2025-10-27T22:44:30.130028,177.8,0.98
2025-10-27T22:43:30.130034,177.9,0.99
2025-10-27T22:42:30.130040,178.0,0.9
2025-10-27T22:41:30.130045,178.1,0.91
2025-10-27T22:40:30.130052,178.2,0.92
2025-10-27T22:39:30.130058,178.3,0.93
2025-10-27T22:38:30.130064,178.4,0.9400000000000001
2025-10-27T22:37:30.130071,178.5,0.9500000000000001
2025-10-27T22:36:30.130078,178.6,0.96
2025-10-27T22:35:30.130084,178.7,0.97
2025-10-27T22:34:30.130090,178.8,0.98
2025-10-27T22:33:30.130096,178.9,0.99
2025-10-27T22:32:30.130102,179.0,0.9
2025-10-27T22:31:30.130108,179.1,0.91
2025-10-27T22:30:30.130114,179.2,0.92
2025-10-27T22:29:30.130120,179.3,0.93
2025-10-27T22:28:30.130126,179.4,0.9400000000000001
2025-10-27T22:27:30.130133,179.5,0.9500000000000001
2025-10-27T22:26:30.130140,179.6,0.96
2025-10-27T22:25:30.130146,179.7,0.97
2025-10-27T22:24:30.130152,179.8,0.98
2025-10-27T22:23:30.130158,179.9,0.99
2025-10-27T22:22:30.130164,180.0,0.9
2025-10-27T22:21:30.130170,180.1,0.91
2025-10-27T22:20:30.130176,180.2,0.92
2025-10-27T22:19:30.130182,180.3,0.93
2025-10-27T22:18:30.130188,180.4,0.9400000000000001
2025-10-27T22:17:30.130195,180.5,0.9500000000000001
2025-10-27T22:16:30.130202,180.6,0.96
2025-10-27T22:15:30.130208,180.7,0.97
2025-10-27T22:14:30.130214,180.8,0.98
2025-10-27T22:13:30.130220,180.9,0.99
2025-10-27T22:12:30.130226,181.0,0.9
2025-10-27T22:11:30.130232,181.1,0.91
2025-10-27T22:10:30.130238,181.2,0.92
2025-10-27T22:09:30.130244,181.3,0.93
2025-10-27T22:08:30.130250,181.4,0.9400000000000001
2025-10-27T22:07:30.130257,181.5,0.9500000000000001
2025-10-27T22:06:30.130296,181.6,0.96
2025-10-27T22:05:30.130307,181.7,0.97
2025-10-27T22:04:30.130315,181.8,0.98
2025-10-27T22:03:30.130322,181.9,0.99
2025-10-27T22:02:30.130329,182.0,0.9
2025-10-27T22:01:30.130334,182.1,0.91
2025-10-27T22:00:30.130340,182.2,0.92
2025-10-27T21:59:30.130346,182.3,0.93
2025-10-27T21:58:30.130353,182.4,0.9400000000000001
2025-10-27T21:57:30.130359,182.5,0.9500000000000001
2025-10-27T21:56:30.130366,182.6,0.96
2025-10-27T21:55:30.130372,182.7,0.97
2025-10-27T21:54:30.130378,182.8,0.98
2025-10-27T21:53:30.130384,182.9,0.99
2025-10-27T21:52:30.130390,183.0,0.9
2025-10-27T21:51:30.130396,183.1,0.91
2025-10-27T21:50:30.130402,183.2,0.92
2025-10-27T21:49:30.130408,183.3,0.93
2025-10-27T21:48:30.130414,183.4,0.9400000000000001
2025-10-27T21:47:30.130421,183.5,0.9500000000000001
2025-10-27T21:46:30.130428,183.6,0.96
2025-10-27T21:45:30.130434,183.7,0.97
2025-10-27T21:44:30.130440,183.8,0.98
2025-10-27T21:43:30.130446,183.9,0.99
2025-10-27T21:42:30.130452,184.0,0.9
2025-10-27T21:41:30.130458,184.1,0.91
2025-10-27T21:40:30.130464,184.2,0.92
2025-10-27T21:39:30.130470,184.3,0.93
2025-10-27T21:38:30.130476,184.4,0.9400000000000001
2025-10-27T21:37:30.130483,184.5,0.9500000000000001
2025-10-27T21:36:30.130490,184.6,0.96
2025-10-27T21:35:30.130496,184.7,0.97
2025-10-27T21:34:30.130502,184.8,0.98
2025-10-27T21:33:30.130508,184.9,0.99
2025-10-27T21:32:30.130514,185.0,0.9
2025-10-27T21:31:30.130520,185.1,0.91
2025-10-27T21:30:30.130526,185.2,0.92
2025-10-27T21:29:30.130532,185.3,0.93
2025-10-27T21:28:30.130538,185.4,0.9400000000000001
2025-10-27T21:27:30.130545,185.5,0.9500000000000001
2025-10-27T21:26:30.130552,185.6,0.96
2025-10-27T21:25:30.130558,185.7,0.97
2025-10-27T21:24:30.130564,185.8,0.98
2025-10-27T21:23:30.130570,185.9,0.99
2025-10-27T21:22:30.130576,186.0,0.9
2025-10-27T21:21:30.130582,186.1,0.91
2025-10-27T21:20:30.130588,186.2,0.92
2025-10-27T21:19:30.130594,186.3,0.93
2025-10-27T21:18:30.130600,186.4,0.9400000000000001
2025-10-27T21:17:30.130607,186.5,0.9500000000000001
2025-10-27T21:16:30.130618,186.6,0.96
2025-10-27T21:15:30.130625,186.7,0.97
2025-10-27T21:14:30.130631,186.8,0.98
2025-10-27T21:13:30.130637,186.9,0.99
2025-10-27T21:12:30.130643,187.0,0.9
2025-10-27T21:11:30.130648,187.1,0.91
2025-10-27T21:10:30.130654,187.2,0.92
2025-10-27T21:09:30.130660,187.3,0.93
2025-10-27T21:08:30.130666,187.4,0.9400000000000001
2025-10-27T21:07:30.130673,187.5,0.9500000000000001
2025-10-27T21:06:30.130680,187.6,0.96
2025-10-27T21:05:30.130686,187.7,0.97
2025-10-27T21:04:30.130693,187.8,0.98
2025-10-27T21:03:30.130699,187.9,0.99
2025-10-27T21:02:30.130705,188.0,0.9
2025-10-27T21:01:30.130711,188.1,0.91
2025-10-27T21:00:30.130717,188.2,0.92
2025-10-27T20:59:30.130723,188.3,0.93
2025-10-27T20:58:30.130729,188.4,0.9400000000000001
2025-10-27T20:57:30.130736,188.5,0.9500000000000001
2025-10-27T20:56:30.130743,188.6,0.96
2025-10-27T20:55:30.130749,188.7,0.97
2025-10-27T20:54:30.130755,188.8,0.98
2025-10-27T20:53:30.130761,188.9,0.99
2025-10-27T20:52:30.130767,189.0,0.9
2025-10-27T20:51:30.130772,189.1,0.91
2025-10-27T20:50:30.130778,189.2,0.92
2025-10-27T20:49:30.130784,189.3,0.93
2025-10-27T20:48:30.130790,189.4,0.9400000000000001
2025-10-27T20:47:30.130797,189.5,0.9500000000000001
2025-10-27T20:46:30.130804,189.6,0.96
2025-10-27T20:45:30.130811,189.7,0.97
2025-10-27T20:44:30.130817,189.8,0.98
2025-10-27T20:43:30.130823,189.9,0.99
2025-10-27T20:42:30.130829,190.0,0.9
2025-10-27T20:41:30.130834,190.1,0.91
2025-10-27T20:40:30.130840,190.2,0.92
2025-10-27T20:39:30.130846,190.3,0.93
2025-10-27T20:38:30.130870,190.4,0.9400000000000001
2025-10-27T20:37:30.130878,190.5,0.9500000000000001
2025-10-27T20:36:30.130885,190.6,0.96
2025-10-27T20:35:30.130892,190.7,0.97
2025-10-27T20:34:30.130898,190.8,0.98
2025-10-27T20:33:30.130904,190.9,0.99
2025-10-27T20:32:30.130910,191.0,0.9
2025-10-27T20:31:30.130915,191.1,0.91
2025-10-27T20:30:30.130921,191.2,0.92
2025-10-27T20:29:30.130927,191.3,0.93
2025-10-27T20:28:30.130933,191.4,0.9400000000000001
2025-10-27T20:27:30.130940,191.5,0.9500000000000001
2025-10-27T20:26:30.130947,191.6,0.96
2025-10-27T20:25:30.130953,191.7,0.97
2025-10-27T20:24:30.130959,191.8,0.98
2025-10-27T20:23:30.130965,191.9,0.99
2025-10-27T20:22:30.130971,192.0,0.9
2025-10-27T20:21:30.130977,192.1,0.91
2025-10-27T20:20:30.130983,192.2,0.92
2025-10-27T20:19:30.130988,192.3,0.93
2025-10-27T20:18:30.130994,192.4,0.9400000000000001
2025-10-27T20:17:30.131001,192.5,0.9500000000000001
2025-10-27T20:16:30.131008,192.6,0.96
2025-10-27T20:15:30.131014,192.7,0.97
2025-10-27T20:14:30.131020,192.8,0.98
2025-10-27T20:13:30.131026,192.9,0.99
2025-10-27T20:12:30.131032,193.0,0.9
2025-10-27T20:11:30.131038,193.1,0.91
2025-10-27T20:10:30.131044,193.2,0.92
2025-10-27T20:09:30.131050,193.3,0.93
2025-10-27T20:08:30.131056,193.4,0.9400000000000001
2025-10-27T20:07:30.131063,193.5,0.9500000000000001
2025-10-27T20:06:30.131070,193.6,0.96
2025-10-27T20:05:30.131076,193.7,0.97
2025-10-27T20:04:30.131082,193.8,0.98
2025-10-27T20:03:30.131088,193.9,0.99
2025-10-27T20:02:30.131094,194.0,0.9
2025-10-27T20:01:30.131099,194.1,0.91
2025-10-27T20:00:30.131105,194.2,0.92
2025-10-27T19:59:30.131111,194.3,0.93
2025-10-27T19:58:30.131117,194.4,0.9400000000000001
2025-10-27T19:57:30.131124,194.5,0.9500000000000001
2025-10-27T19:56:30.131131,194.6,0.96
2025-10-27T19:55:30.131137,194.7,0.97
2025-10-27T19:54:30.131143,194.8,0.98
2025-10-27T19:53:30.131149,194.9,0.99
2025-10-27T19:52:30.131155,195.0,0.9
2025-10-27T19:51:30.131161,195.1,0.91
2025-10-27T19:50:30.131167,195.2,0.92
2025-10-27T19:49:30.131173,195.3,0.93
2025-10-27T19:48:30.131179,195.4,0.9400000000000001
2025-10-27T19:47:30.131186,195.5,0.9500000000000001
2025-10-27T19:46:30.131192,195.6,0.96
2025-10-27T19:45:30.131198,195.7,0.97
2025-10-27T19:44:30.131204,195.8,0.98
2025-10-27T19:43:30.131210,195.9,0.99
2025-10-27T19:42:30.131216,196.0,0.9
2025-10-27T19:41:30.131222,196.1,0.91
2025-10-27T19:40:30.131228,196.2,0.92
2025-10-27T19:39:30.131234,196.3,0.93
2025-10-27T19:38:30.131240,196.4,0.9400000000000001
2025-10-27T19:37:30.131247,196.5,0.9500000000000001
2025-10-27T19:36:30.131253,196.6,0.96
2025-10-27T19:35:30.131289,196.7,0.97
2025-10-27T19:34:30.131302,196.8,0.98
2025-10-27T19:33:30.131311,196.9,0.99
2025-10-27T19:32:30.131317,197.0,0.9
2025-10-27T19:31:30.131323,197.1,0.91
2025-10-27T19:30:30.131329,197.2,0.92
2025-10-27T19:29:30.131335,197.3,0.93
2025-10-27T19:28:30.131346,197.4,0.9400000000000001
2025-10-27T19:27:30.131353,197.5,0.9500000000000001
2025-10-27T19:26:30.131360,197.6,0.96
2025-10-27T19:25:30.131366,197.7,0.97
2025-10-27T19:24:30.131372,197.8,0.98
2025-10-27T19:23:30.131378,197.9,0.99
2025-10-27T19:22:30.131384,198.0,0.9
2025-10-27T19:21:30.131391,198.1,0.91
2025-10-27T19:20:30.131397,198.2,0.92
2025-10-27T19:19:30.131403,198.3,0.93
2025-10-27T19:18:30.131408,198.4,0.9400000000000001
2025-10-27T19:17:30.131415,198.5,0.9500000000000001
2025-10-27T19:16:30.131422,198.6,0.96
2025-10-27T19:15:30.131428,198.7,0.97
2025-10-27T19:14:30.131434,198.8,0.98
2025-10-27T19:13:30.131440,198.9,0.99
2025-10-27T19:12:30.131446,199.0,0.9
2025-10-27T19:11:30.131452,199.1,0.91
2025-10-27T19:10:30.131458,199.2,0.92
2025-10-27T19:09:30.131464,199.3,0.93
2025-10-27T19:08:30.131470,199.4,0.9400000000000001
2025-10-27T19:07:30.131477,199.5,0.9500000000000001
2025-10-27T19:06:30.131484,199.6,0.96
2025-10-27T19:05:30.131490,199.7,0.97
2025-10-27T19:04:30.131496,199.8,0.98
2025-10-27T19:03:30.131502,199.9,0.99
2025-10-27T19:02:30.131508,200.0,0.9
2025-10-27T19:01:30.131514,200.1,0.91
2025-10-27T19:00:30.131520,200.2,0.92
2025-10-27T18:59:30.131526,200.3,0.93
2025-10-27T18:58:30.131532,200.4,0.9400000000000001
2025-10-27T18:57:30.131539,200.5,0.9500000000000001
2025-10-27T18:56:30.131546,200.6,0.96
2025-10-27T18:55:30.131552,200.7,0.97
2025-10-27T18:54:30.131558,200.8,0.98
2025-10-27T18:53:30.131564,200.9,0.99
2025-10-27T18:52:30.131570,201.0,0.9
2025-10-27T18:51:30.131576,201.1,0.91
2025-10-27T18:50:30.131581,201.2,0.92
2025-10-27T18:49:30.131588,201.3,0.93
2025-10-27T18:48:30.131594,201.4,0.9400000000000001
2025-10-27T18:47:30.131601,201.5,0.9500000000000001
2025-10-27T18:46:30.131608,201.6,0.96
2025-10-27T18:45:30.131618,201.7,0.97
2025-10-27T18:44:30.131625,201.8,0.98
2025-10-27T18:43:30.131630,201.9,0.99
2025-10-27T18:42:30.131636,202.0,0.9
2025-10-27T18:41:30.131642,202.1,0.91
2025-10-27T18:40:30.131648,202.2,0.92
2025-10-27T18:39:30.131654,202.3,0.93
2025-10-27T18:38:30.131660,202.4,0.9400000000000001
2025-10-27T18:37:30.131667,202.5,0.9500000000000001
2025-10-27T18:36:30.131673,202.6,0.96
2025-10-27T18:35:30.131679,202.7,0.97
2025-10-27T18:34:30.131685,202.8,0.98
2025-10-27T18:33:30.131691,202.9,0.99
2025-10-27T18:32:30.131697,203.0,0.9
2025-10-27T18:31:30.131703,203.1,0.91
2025-10-27T18:30:30.131709,203.2,0.92
2025-10-27T18:29:30.131715,203.3,0.93
2025-10-27T18:28:30.131721,203.4,0.9400000000000001
2025-10-27T18:27:30.131727,203.5,0.9500000000000001
2025-10-27T18:26:30.131734,203.6,0.96
2025-10-27T18:25:30.131740,203.7,0.97
2025-10-27T18:24:30.131746,203.8,0.98
2025-10-27T18:23:30.131752,203.9,0.99
2025-10-27T18:22:30.131758,204.0,0.9
2025-10-27T18:21:30.131764,204.1,0.91
2025-10-27T18:20:30.131769,204.2,0.92
2025-10-27T18:19:30.131775,204.3,0.93
2025-10-27T18:18:30.131781,204.4,0.9400000000000001
2025-10-27T18:17:30.131788,204.5,0.9500000000000001
2025-10-27T18:16:30.131795,204.6,0.96
2025-10-27T18:15:30.131801,204.7,0.97
2025-10-27T18:14:30.131807,204.8,0.98
2025-10-27T18:13:30.131813,204.9,0.99
2025-10-27T18:12:30.131819,205.0,0.9
2025-10-27T18:11:30.131824,205.1,0.91
2025-10-27T18:10:30.131830,205.2,0.92
2025-10-27T18:09:30.131876,205.3,0.93
2025-10-27T18:08:30.131888,205.4,0.9400000000000001
2025-10-27T18:07:30.131898,205.5,0.9500000000000001
2025-10-27T18:06:30.131905,205.6,0.96
2025-10-27T18:05:30.131911,205.7,0.97
2025-10-27T18:04:30.131917,205.8,0.98
2025-10-27T18:03:30.131924,205.9,0.99
2025-10-27T18:02:30.131930,206.0,0.9
2025-10-27T18:01:30.131936,206.1,0.91
2025-10-27T18:00:30.131942,206.2,0.92
2025-10-27T17:59:30.131948,206.3,0.93
2025-10-27T17:58:30.131954,206.4,0.9400000000000001
2025-10-27T17:57:30.131961,206.5,0.9500000000000001
2025-10-27T17:56:30.131968,206.6,0.96
2025-10-27T17:55:30.131975,206.7,0.97
2025-10-27T17:54:30.131981,206.8,0.98
2025-10-27T17:53:30.131987,206.9,0.99
2025-10-27T17:52:30.131993,207.0,0.9
2025-10-27T17:51:30.131999,207.1,0.91
2025-10-27T17:50:30.132005,207.2,0.92
2025-10-27T17:49:30.132011,207.3,0.93
2025-10-27T17:48:30.132017,207.4,0.9400000000000001
2025-10-27T17:47:30.132024,207.5,0.9500000000000001
2025-10-27T17:46:30.132031,207.6,0.96
2025-10-27T17:45:30.132038,207.7,0.97
2025-10-27T17:44:30.132044,207.8,0.98
2025-10-27T17:43:30.132050,207.9,0.99
2025-10-27T17:42:30.132056,208.0,0.9
2025-10-27T17:41:30.132062,208.1,0.91
2025-10-27T17:40:30.132068,208.2,0.92
2025-10-27T17:39:30.132074,208.3,0.93
2025-10-27T17:38:30.132080,208.4,0.9400000000000001
2025-10-27T17:37:30.132088,208.5,0.9500000000000001
2025-10-27T17:36:30.132095,208.6,0.96
2025-10-27T17:35:30.132101,208.7,0.97
2025-10-27T17:34:30.132107,208.8,0.98
2025-10-27T17:33:30.132113,208.9,0.99
2025-10-27T17:32:30.132119,209.0,0.9
2025-10-27T17:31:30.132125,209.1,0.91
2025-10-27T17:30:30.132131,209.2,0.92
2025-10-27T17:29:30.132138,209.3,0.93
2025-10-27T17:28:30.132144,209.4,0.9400000000000001
2025-10-27T17:27:30.132151,209.5,0.9500000000000001
2025-10-27T17:26:30.132158,209.6,0.96
2025-10-27T17:25:30.132164,209.7,0.97
2025-10-27T17:24:30.132170,209.8,0.98
2025-10-27T17:23:30.132176,209.9,0.99
2025-10-27T17:22:30.132182,210.0,0.9
2025-10-27T17:21:30.132211,210.1,0.91
2025-10-27T17:20:30.132219,210.2,0.92
2025-10-27T17:19:30.132226,210.3,0.93
2025-10-27T17:18:30.132232,210.4,0.9400000000000001
2025-10-27T17:17:30.132239,210.5,0.9500000000000001
2025-10-27T17:16:30.132246,210.6,0.96
2025-10-27T17:15:30.132252,210.7,0.97
2025-10-27T17:14:30.132286,210.8,0.98
2025-10-27T17:13:30.132300,210.9,0.99
2025-10-27T17:12:30.132309,211.0,0.9
2025-10-27T17:11:30.132317,211.1,0.91
2025-10-27T17:10:30.132323,211.2,0.92
2025-10-27T17:09:30.132330,211.3,0.93
2025-10-27T17:08:30.132336,211.4,0.9400000000000001
2025-10-27T17:07:30.132343,211.5,0.9500000000000001
2025-10-27T17:06:30.132350,211.6,0.96
2025-10-27T17:05:30.132356,211.7,0.97
2025-10-27T17:04:30.132362,211.8,0.98
2025-10-27T17:03:30.132368,211.9,0.99
2025-10-27T17:02:30.132374,212.0,0.9
2025-10-27T17:01:30.132380,212.1,0.91
2025-10-27T17:00:30.132386,212.2,0.92
2025-10-27T16:59:30.132392,212.3,0.93
2025-10-27T16:58:30.132398,212.4,0.9400000000000001
2025-10-27T16:57:30.132405,212.5,0.9500000000000001
2025-10-27T16:56:30.132412,212.6,0.96
2025-10-27T16:55:30.132418,212.7,0.97
2025-10-27T16:54:30.132424,212.8,0.98
2025-10-27T16:53:30.132430,212.9,0.99
